object,entropy,total,red,orange,yellow,brown,green,blue,purple,pink,white,gray,black
cable fence,1.7261,328,0.0152,0.0305,0.0183,0.128,0.0457,0.064,0.0,0.0,0.064,0.2927,0.3415
ramp skateboarder,1.7261,1691,0.0408,0.0266,0.0089,0.1886,0.0248,0.0816,0.0053,0.0012,0.2247,0.0308,0.3666
paper dish,1.7264,52,0.0577,0.1346,0.0192,0.0192,0.0577,0.1346,0.0192,0.0192,0.4808,0.0385,0.0192
liing room sofa,1.7264,1336,0.0344,0.0127,0.1549,0.4461,0.0254,0.0846,0.0015,0.0082,0.1437,0.0427,0.0457
glass building,1.7265,467,0.0086,0.0086,0.03,0.0642,0.0749,0.4133,0.0,0.0,0.1435,0.1435,0.1135
docking area,1.7265,166,0.0301,0.006,0.012,0.4036,0.0361,0.1386,0.0,0.0,0.1145,0.1386,0.1205
cake,1.7266,4020,0.0657,0.0326,0.055,0.243,0.048,0.0878,0.002,0.0463,0.409,0.0017,0.009
soap,1.7267,586,0.0034,0.1092,0.1024,0.0802,0.3396,0.0512,0.0,0.0495,0.2628,0.0,0.0017
pocket flap,1.7267,69,0.0145,0.029,0.0,0.0725,0.0435,0.1014,0.0,0.0,0.1594,0.3333,0.2464
cat reflection,1.7268,461,0.0043,0.0195,0.0325,0.2364,0.0412,0.0607,0.0,0.0,0.1714,0.0803,0.3536
junction,1.7268,27,0.0,0.037,0.0741,0.1481,0.0,0.037,0.0,0.0,0.1852,0.2222,0.2963
cement border,1.7269,97,0.0825,0.0309,0.0619,0.0412,0.0206,0.0309,0.0,0.0,0.2268,0.4124,0.0928
water cup,1.7269,167,0.0898,0.0539,0.0299,0.0479,0.0599,0.3832,0.0,0.024,0.2814,0.024,0.006
door way,1.7269,252,0.0556,0.004,0.0238,0.254,0.0079,0.0516,0.0,0.004,0.3333,0.0992,0.1667
destination sign,1.7271,280,0.0571,0.2036,0.3714,0.0143,0.0536,0.1536,0.0,0.0,0.1071,0.0,0.0393
sign holder,1.7273,61,0.0492,0.0164,0.0656,0.0164,0.0328,0.0492,0.0,0.0,0.1475,0.2787,0.3443
league baseball game,1.7273,296,0.1959,0.1149,0.0135,0.0236,0.0642,0.3345,0.0,0.0,0.2196,0.0135,0.0203
hexagon,1.7273,62,0.3065,0.0161,0.0161,0.1129,0.0,0.0,0.0,0.0161,0.1613,0.1774,0.1935
cake topper,1.7275,66,0.0758,0.0,0.2879,0.0606,0.0,0.1061,0.0,0.0152,0.3333,0.0758,0.0455
clay tile,1.7275,135,0.0667,0.1185,0.0963,0.437,0.0,0.037,0.0,0.0074,0.0963,0.1259,0.0148
kabob,1.7277,47,0.1489,0.3191,0.1064,0.234,0.0,0.0213,0.0,0.0,0.0851,0.0,0.0851
truck cab,1.7277,500,0.136,0.068,0.102,0.016,0.058,0.144,0.0,0.0,0.432,0.02,0.024
glass ceiling,1.7279,359,0.0084,0.0028,0.0167,0.0418,0.1365,0.1978,0.0028,0.0,0.3593,0.0864,0.1476
tent cover,1.7279,37,0.1892,0.027,0.027,0.0811,0.027,0.2973,0.0,0.0,0.2973,0.027,0.027
snowboarding,1.7279,208,0.1106,0.0481,0.0433,0.0192,0.0433,0.0865,0.0048,0.0048,0.2981,0.0,0.3413
baby foot,1.7281,207,0.0531,0.029,0.0531,0.1884,0.0,0.0628,0.0145,0.1787,0.401,0.0097,0.0097
motorcycle shop,1.7282,60,0.1,0.05,0.0,0.0667,0.05,0.1167,0.0,0.0,0.3833,0.0167,0.2167
glass shelf,1.7284,364,0.0082,0.0055,0.0385,0.1099,0.2143,0.0137,0.0,0.0,0.206,0.3159,0.0879
tractor,1.7284,476,0.1807,0.0525,0.3697,0.0168,0.208,0.0672,0.0,0.0,0.0651,0.0042,0.0357
wing engine,1.7285,210,0.0619,0.0381,0.0333,0.0,0.0095,0.1429,0.0,0.0,0.1476,0.3,0.2667
cake table,1.7285,1624,0.0499,0.0216,0.0129,0.3239,0.0357,0.0573,0.0086,0.0308,0.3707,0.0413,0.0474
church roof,1.7286,452,0.1394,0.0044,0.0022,0.281,0.0686,0.0332,0.0,0.0,0.0332,0.1615,0.2765
signal sign,1.7288,376,0.4069,0.0293,0.1011,0.0027,0.0957,0.0479,0.0,0.0,0.109,0.0239,0.1835
construction crane,1.7289,189,0.164,0.127,0.3968,0.0053,0.0212,0.0582,0.0,0.0,0.1534,0.0265,0.0476
dog treat,1.729,47,0.0426,0.1277,0.0851,0.4043,0.0213,0.1064,0.0,0.0426,0.1702,0.0,0.0
dog show,1.729,46,0.1304,0.1522,0.0217,0.0,0.1087,0.3913,0.0,0.0217,0.0435,0.0,0.1304
cardboard sign,1.7291,236,0.0593,0.0763,0.1102,0.3898,0.0127,0.0508,0.0,0.0042,0.2246,0.0,0.072
pasta mix,1.7292,78,0.0897,0.0385,0.2692,0.2436,0.1795,0.0,0.0,0.0,0.1538,0.0,0.0256
gate,1.7292,1748,0.0114,0.0297,0.0252,0.0875,0.0864,0.0189,0.004,0.0,0.147,0.1836,0.4062
hand band,1.7293,110,0.0364,0.0091,0.0545,0.0455,0.0273,0.1091,0.0,0.0,0.1818,0.1182,0.4182
seawall,1.7294,1494,0.0248,0.0027,0.0134,0.1954,0.0448,0.0643,0.0007,0.0,0.0863,0.3059,0.2617
nike sign,1.7295,1025,0.1961,0.0498,0.0263,0.0,0.0322,0.319,0.0107,0.002,0.1473,0.0029,0.2137
jet plane,1.7295,1033,0.1258,0.0319,0.0339,0.0087,0.0068,0.1413,0.0,0.0,0.3727,0.1975,0.0813
baseball pitcher,1.7295,376,0.1835,0.0904,0.008,0.1223,0.008,0.0984,0.0,0.0,0.4016,0.0346,0.0532
bike light,1.7295,186,0.1774,0.328,0.0538,0.0,0.0323,0.043,0.0,0.0,0.2366,0.1129,0.0161
sign display,1.7296,68,0.2206,0.1176,0.0,0.0294,0.0294,0.2647,0.0,0.0,0.2206,0.0,0.1176
rectangle window,1.7298,1524,0.0059,0.0059,0.0072,0.1194,0.0381,0.0919,0.0,0.0007,0.2297,0.2428,0.2585
dustpan,1.7298,14,0.0714,0.0,0.0714,0.2143,0.1429,0.3571,0.0,0.0,0.0,0.0714,0.0714
ornamentation,1.7298,28,0.0714,0.0,0.3571,0.1429,0.0714,0.0,0.0,0.0,0.0714,0.0714,0.2143
sarong,1.7298,14,0.0,0.3571,0.0714,0.0,0.0714,0.2143,0.0714,0.0714,0.1429,0.0,0.0
chapstick,1.7298,14,0.3571,0.0,0.0714,0.0714,0.1429,0.0714,0.0,0.0714,0.2143,0.0,0.0
metal support beam,1.7299,80,0.025,0.0,0.0125,0.075,0.175,0.0875,0.0,0.0,0.1,0.3875,0.1375
cigarette pack,1.73,170,0.0353,0.0588,0.0412,0.0588,0.0706,0.0882,0.0059,0.0059,0.5118,0.0706,0.0529
hat player,1.7301,197,0.1827,0.0609,0.0203,0.0051,0.0,0.203,0.0,0.0,0.1777,0.0508,0.2995
window section,1.7302,277,0.0325,0.0144,0.0144,0.1588,0.0505,0.0325,0.0,0.0036,0.3755,0.0903,0.2274
soccer match,1.7305,77,0.1558,0.026,0.0519,0.0,0.1169,0.2987,0.0,0.0,0.2468,0.0,0.1039
tape,1.7306,410,0.0171,0.0463,0.2463,0.022,0.0195,0.1049,0.0,0.0,0.3756,0.1098,0.0585
gate bridge,1.7307,355,0.2986,0.1465,0.0,0.107,0.0,0.0,0.0,0.0,0.1408,0.1718,0.1352
date picture,1.7308,108,0.0463,0.0926,0.25,0.0278,0.0648,0.0093,0.0093,0.0,0.3426,0.0,0.1574
coverall,1.7308,52,0.0385,0.0192,0.1923,0.0192,0.0385,0.2885,0.0,0.0,0.0385,0.0577,0.3077
graffiti letter,1.7308,1117,0.1155,0.0313,0.0322,0.0098,0.0412,0.0833,0.0134,0.0018,0.2901,0.0215,0.3599
luggage,1.7309,4080,0.1061,0.0235,0.0118,0.1088,0.0275,0.1892,0.0034,0.01,0.0186,0.0748,0.4262
sneaker skater,1.731,29,0.0345,0.0,0.069,0.1034,0.0345,0.069,0.0,0.0,0.2414,0.069,0.3793
condiment,1.731,477,0.2767,0.2369,0.2411,0.044,0.0629,0.0021,0.0042,0.0021,0.1111,0.0126,0.0063
link,1.7311,58,0.0172,0.0,0.1034,0.069,0.1207,0.0,0.0,0.069,0.069,0.431,0.1207
decker train,1.7311,4991,0.438,0.0457,0.0747,0.0208,0.0519,0.1649,0.0006,0.0002,0.0577,0.0168,0.1286
coca cola umbrella,1.7312,1466,0.4216,0.1269,0.0116,0.0232,0.0191,0.0437,0.0082,0.0198,0.1542,0.013,0.1589
stone archway,1.7313,186,0.043,0.0054,0.0538,0.2043,0.0054,0.0591,0.0,0.0,0.2849,0.2796,0.0645
food item,1.7313,659,0.0728,0.2064,0.1608,0.3354,0.129,0.0046,0.0015,0.0061,0.0789,0.0,0.0046
bus schedule,1.7315,17,0.0,0.0588,0.1176,0.0,0.0588,0.1765,0.0,0.0,0.3529,0.0588,0.1765
countertop,1.7316,630,0.0127,0.0016,0.0524,0.2587,0.019,0.0397,0.0,0.0016,0.2667,0.2206,0.127
concentration,1.7317,21,0.1429,0.0476,0.0,0.2857,0.0,0.0952,0.0,0.0,0.2857,0.0476,0.0952
razor,1.7317,145,0.0,0.0759,0.0138,0.0069,0.0414,0.1517,0.0552,0.0138,0.0207,0.3241,0.2966
fold,1.7318,184,0.0109,0.0163,0.0924,0.1087,0.0054,0.0326,0.0,0.0054,0.3478,0.1413,0.2391
cardboard plate,1.732,329,0.0243,0.076,0.0669,0.3982,0.0091,0.1489,0.0,0.0061,0.2036,0.0152,0.0517
pause button,1.7321,34,0.2647,0.0,0.0882,0.0,0.0588,0.0588,0.0,0.0,0.2941,0.1765,0.0588
shot pole,1.7321,1454,0.0385,0.0062,0.0186,0.1424,0.0825,0.0344,0.0,0.0,0.0729,0.3631,0.2414
colo,1.7321,15,0.0,0.0,0.0667,0.2,0.2,0.3333,0.0,0.0667,0.0,0.0667,0.0667
restaurant,1.7323,694,0.072,0.0187,0.0576,0.3473,0.049,0.0274,0.0043,0.0029,0.3213,0.0245,0.0749
emergency vehicle,1.7325,1414,0.2694,0.0658,0.0976,0.0042,0.0219,0.1089,0.0,0.0007,0.3479,0.0191,0.0644
apartment window,1.7325,8317,0.0094,0.0082,0.0174,0.2488,0.0685,0.0142,0.0002,0.0007,0.2396,0.1882,0.2048
fence bar,1.7325,175,0.0171,0.0,0.0057,0.2,0.0629,0.0629,0.0,0.0,0.16,0.3143,0.1771
boat house,1.7326,882,0.0261,0.0057,0.0125,0.3118,0.0317,0.1349,0.0,0.0011,0.288,0.0862,0.102
drug,1.7329,8,0.0,0.125,0.0,0.125,0.0,0.25,0.0,0.125,0.0,0.125,0.25
butt,1.7329,316,0.0411,0.0158,0.0095,0.2405,0.0095,0.0316,0.0,0.0032,0.2627,0.1519,0.2342
garbage pail,1.7332,54,0.037,0.0,0.0185,0.0185,0.0926,0.0926,0.0,0.0,0.2593,0.2963,0.1852
passenger ramp,1.7332,139,0.0216,0.0288,0.036,0.1367,0.036,0.0432,0.0,0.0,0.2446,0.3813,0.0719
book title,1.7333,129,0.1163,0.0775,0.031,0.0155,0.0078,0.2558,0.0,0.0,0.2403,0.0078,0.2481
swing,1.7333,356,0.1742,0.0056,0.0562,0.073,0.0449,0.0871,0.0,0.0,0.0421,0.0787,0.4382
bus destination sign,1.7337,308,0.0292,0.263,0.3344,0.0,0.0844,0.0942,0.0032,0.0032,0.1006,0.0,0.0877
suede couch,1.7338,262,0.0649,0.042,0.0649,0.4656,0.0076,0.145,0.0038,0.0267,0.126,0.0267,0.0267
bakery case,1.7338,162,0.0309,0.0247,0.0309,0.2407,0.0123,0.0309,0.0,0.0123,0.1296,0.3827,0.1049
baby chick,1.734,20,0.0,0.0,0.2,0.15,0.1,0.35,0.0,0.1,0.05,0.0,0.05
camping tent,1.734,70,0.0714,0.2,0.0,0.0143,0.1571,0.3143,0.0,0.0,0.1857,0.0429,0.0143
power boat,1.734,425,0.0847,0.0424,0.0376,0.0259,0.0071,0.1106,0.0,0.0,0.4306,0.1294,0.1318
candle stand,1.7342,63,0.0,0.0,0.1746,0.1905,0.0,0.0635,0.0,0.0,0.1587,0.1746,0.2381
shuttle,1.7343,89,0.0562,0.0225,0.0674,0.0,0.1685,0.1124,0.0,0.0,0.3146,0.2472,0.0112
passenger side,1.7344,133,0.0752,0.0,0.0301,0.0451,0.0226,0.1203,0.0,0.0075,0.1203,0.1654,0.4135
paper placemat,1.7344,29,0.0345,0.3793,0.0345,0.1034,0.069,0.1379,0.0,0.0,0.2069,0.0,0.0345
snow helmet,1.7345,562,0.0391,0.0267,0.0178,0.0089,0.0427,0.0623,0.0142,0.0107,0.1673,0.1922,0.4181
boarder,1.7346,262,0.0344,0.0344,0.0458,0.1145,0.0496,0.042,0.0,0.0,0.3664,0.0305,0.2824
sundial,1.7347,49,0.0,0.0,0.3061,0.102,0.0204,0.0816,0.0,0.0,0.1429,0.2449,0.102
pant rider,1.7347,58,0.0345,0.0,0.0,0.1379,0.0517,0.2241,0.0,0.0172,0.1034,0.069,0.3621
bleacher,1.7347,958,0.0271,0.0094,0.0052,0.1409,0.143,0.2505,0.0042,0.0,0.0386,0.3309,0.0501
peacock feather,1.7347,50,0.0,0.0,0.04,0.16,0.24,0.24,0.02,0.0,0.04,0.02,0.24
zealand logo,1.7348,223,0.0717,0.0224,0.0538,0.009,0.0987,0.1749,0.0045,0.0,0.3767,0.0045,0.1839
metal design,1.7349,184,0.0109,0.0217,0.25,0.0217,0.0326,0.0598,0.0,0.0,0.1033,0.1576,0.3424
girl skiing,1.735,54,0.3889,0.0185,0.0185,0.037,0.0185,0.0741,0.0,0.1667,0.1852,0.0,0.0926
tac,1.7351,9,0.1111,0.0,0.1111,0.0,0.0,0.2222,0.0,0.0,0.1111,0.2222,0.2222
tennis judge,1.7351,9,0.0,0.0,0.1111,0.2222,0.1111,0.1111,0.0,0.0,0.2222,0.0,0.2222
toothbrush holder,1.7351,259,0.0232,0.0077,0.0309,0.0502,0.0309,0.1197,0.0077,0.0232,0.4402,0.1969,0.0695
cattle guard,1.7352,41,0.1951,0.0488,0.1463,0.0244,0.0,0.0488,0.0,0.0,0.0732,0.0732,0.3902
farm,1.7353,425,0.0635,0.0047,0.0047,0.24,0.2565,0.0212,0.0,0.0,0.0894,0.2588,0.0612
beetle,1.7353,31,0.0645,0.0,0.0645,0.0968,0.0968,0.0,0.0,0.0,0.0968,0.2258,0.3548
pedestrian,1.7354,1246,0.0353,0.0859,0.0377,0.0185,0.0201,0.0393,0.0,0.0008,0.2713,0.1413,0.3499
swath,1.7354,20,0.0,0.0,0.1,0.2,0.25,0.1,0.0,0.0,0.2,0.15,0.0
control plane,1.7355,200,0.04,0.015,0.045,0.01,0.035,0.115,0.0,0.0,0.325,0.28,0.135
wrist band,1.7356,1723,0.0255,0.0696,0.0383,0.0099,0.0406,0.0992,0.011,0.0099,0.4376,0.0453,0.213
snow clothe,1.7356,106,0.0566,0.0472,0.0283,0.0283,0.0283,0.1604,0.0,0.0094,0.4623,0.0943,0.0849
house number,1.7359,281,0.0285,0.0391,0.1744,0.0214,0.0214,0.0641,0.0,0.0,0.274,0.0463,0.331
screen door,1.736,1354,0.0126,0.0015,0.0185,0.1403,0.0332,0.0657,0.0103,0.0096,0.4018,0.1315,0.175
swimming board,1.736,25,0.2,0.0,0.16,0.12,0.0,0.24,0.0,0.0,0.2,0.0,0.08
outhouse,1.736,58,0.069,0.0,0.0,0.1552,0.0517,0.0862,0.0,0.0345,0.431,0.1034,0.069
plane logo,1.736,180,0.1667,0.0444,0.0556,0.0056,0.0278,0.2667,0.0,0.0,0.25,0.0,0.1833
signal post,1.736,1074,0.0503,0.0084,0.0335,0.1536,0.0372,0.0382,0.0,0.0009,0.0577,0.298,0.3222
shoes,1.7361,205,0.0195,0.078,0.0049,0.078,0.0049,0.0927,0.0,0.0049,0.322,0.1073,0.2878
beverage cooler,1.7362,97,0.0825,0.1649,0.0,0.0206,0.134,0.0722,0.0,0.0,0.3918,0.0206,0.1134
water tower,1.7363,376,0.0824,0.0213,0.016,0.1144,0.008,0.1277,0.0,0.0,0.4176,0.1356,0.0771
wall sign,1.7363,52,0.1346,0.0577,0.0769,0.0,0.0769,0.0769,0.0,0.0192,0.4231,0.0,0.1346
fleece,1.7363,74,0.0541,0.0135,0.0,0.0405,0.0135,0.1216,0.0405,0.0,0.3784,0.2297,0.1081
fence door,1.7364,99,0.0505,0.0,0.0,0.1313,0.1717,0.0303,0.0,0.0,0.3131,0.2121,0.0909
kid hand,1.7364,678,0.0295,0.0929,0.0192,0.2065,0.0059,0.0265,0.0,0.3363,0.2271,0.0059,0.0501
interstate,1.7365,44,0.2727,0.0455,0.0227,0.0,0.1136,0.2045,0.0,0.0,0.1136,0.2273,0.0
table tennis,1.7365,43,0.093,0.0233,0.0,0.0233,0.2558,0.093,0.0,0.0,0.2791,0.0233,0.2093
bed set,1.7366,94,0.0319,0.0213,0.0426,0.2234,0.0106,0.1064,0.0106,0.0426,0.4362,0.0426,0.0319
fixture,1.7367,1137,0.0264,0.015,0.1293,0.0369,0.0273,0.0264,0.0,0.0097,0.2102,0.3958,0.1231
metal clock tower,1.7367,362,0.0221,0.0055,0.0525,0.2127,0.0552,0.0304,0.0,0.0,0.1188,0.384,0.1188
doormat,1.7368,27,0.0741,0.0,0.1111,0.1481,0.037,0.1481,0.0,0.0,0.1111,0.0,0.3704
waist band,1.7368,27,0.0,0.037,0.1481,0.037,0.0,0.0741,0.037,0.0,0.2222,0.0741,0.3704
flotation device,1.7371,102,0.1373,0.4118,0.1176,0.0,0.0392,0.1275,0.0098,0.0392,0.1078,0.0,0.0098
suv vehicle,1.7372,68,0.0588,0.0,0.0441,0.0441,0.0,0.1324,0.0,0.0,0.2353,0.2353,0.25
skating park,1.7372,276,0.029,0.0036,0.0036,0.221,0.0543,0.0435,0.0,0.0,0.2826,0.2246,0.1377
order,1.7372,167,0.0898,0.024,0.1737,0.1078,0.006,0.0299,0.0,0.0,0.3832,0.024,0.1617
surf shop,1.7372,63,0.0317,0.0159,0.0476,0.3492,0.0635,0.1746,0.0,0.0,0.2063,0.0,0.1111
cooking utensil,1.7374,265,0.0377,0.0264,0.034,0.0604,0.0377,0.0302,0.0038,0.0075,0.0906,0.3736,0.2981
display case,1.7375,345,0.0145,0.0203,0.0116,0.3275,0.0174,0.0377,0.0,0.0232,0.2116,0.2377,0.0986
phone booth,1.7375,239,0.3682,0.0126,0.0293,0.0209,0.0544,0.1715,0.0,0.0,0.0293,0.205,0.1088
fan,1.7376,318,0.0597,0.1006,0.0503,0.0503,0.0283,0.0189,0.0,0.0,0.4497,0.0881,0.1541
camera flash,1.7376,77,0.1948,0.0519,0.0909,0.0,0.026,0.0519,0.0,0.0,0.3896,0.0519,0.1429
cloth curtain,1.7377,151,0.0927,0.0464,0.053,0.0993,0.053,0.1391,0.0066,0.0,0.4636,0.0132,0.0331
pamphlet,1.7377,199,0.0653,0.0704,0.0452,0.0251,0.0352,0.2412,0.0,0.0251,0.4121,0.005,0.0754
fur collar,1.7377,352,0.0909,0.0256,0.0085,0.0824,0.0142,0.1222,0.0085,0.0199,0.1562,0.0256,0.446
cloak,1.7378,28,0.25,0.0,0.0357,0.1429,0.0,0.1071,0.0,0.0,0.1429,0.0357,0.2857
sport stadium,1.738,39,0.3333,0.0,0.0256,0.0769,0.0769,0.1538,0.0,0.0,0.2564,0.0513,0.0256
tree planter,1.738,230,0.013,0.0217,0.013,0.3304,0.0609,0.0261,0.0,0.0043,0.1826,0.2478,0.1
tri,1.738,13,0.1538,0.2308,0.2308,0.0,0.0,0.0769,0.0,0.0,0.1538,0.0,0.1538
warrior,1.738,13,0.0769,0.0,0.2308,0.1538,0.0,0.1538,0.0,0.0,0.1538,0.0,0.2308
paper tag,1.738,47,0.0426,0.1277,0.1489,0.234,0.0,0.0426,0.0,0.0213,0.3404,0.0,0.0426
water suit,1.7381,77,0.039,0.0909,0.013,0.026,0.039,0.1039,0.0,0.013,0.1169,0.0909,0.4675
airline logo,1.7382,592,0.1672,0.1115,0.1723,0.0068,0.0338,0.3412,0.0,0.0,0.1419,0.0017,0.0236
chair woman,1.7382,113,0.0973,0.0,0.0,0.2655,0.0354,0.0885,0.0,0.0,0.2655,0.0531,0.1947
sheet cake,1.7383,317,0.0252,0.0221,0.0568,0.1672,0.0505,0.2145,0.0095,0.0158,0.3975,0.0032,0.0379
cupola,1.7384,62,0.0,0.0,0.0484,0.1129,0.0645,0.1935,0.0,0.0,0.2742,0.2581,0.0484
skate trail,1.7384,84,0.0357,0.0119,0.0,0.1548,0.0714,0.0476,0.0,0.0,0.2024,0.3571,0.119
paper basket,1.7384,81,0.2716,0.0494,0.0988,0.321,0.0123,0.037,0.0,0.0123,0.1728,0.0123,0.0123
text book,1.7384,28,0.0357,0.1071,0.0,0.0357,0.1071,0.25,0.0357,0.0,0.3571,0.0,0.0714
child baseball player,1.7385,402,0.0995,0.0647,0.0199,0.0746,0.0498,0.0697,0.0,0.0,0.4602,0.0274,0.1343
ground floor,1.7385,896,0.0536,0.0246,0.0268,0.2132,0.0246,0.0513,0.0011,0.0056,0.1763,0.3906,0.0324
guard railing,1.7385,380,0.0342,0.0237,0.0447,0.0526,0.0316,0.0263,0.0,0.0,0.1868,0.3079,0.2921
king,1.7385,85,0.0706,0.0118,0.0824,0.0706,0.0118,0.0706,0.0118,0.0118,0.4471,0.0235,0.1882
roller skate,1.7386,72,0.0972,0.0972,0.1111,0.0417,0.0278,0.0,0.0139,0.0,0.0833,0.0694,0.4583
baseball sock,1.7387,1242,0.1876,0.0797,0.0266,0.0064,0.0258,0.1667,0.0032,0.0032,0.1151,0.0105,0.3752
pillow case,1.7387,431,0.0186,0.0302,0.0232,0.0673,0.0278,0.1555,0.0116,0.051,0.4756,0.1114,0.0278
celebration,1.739,96,0.1979,0.0208,0.0625,0.0521,0.0104,0.2083,0.0104,0.0104,0.3646,0.0,0.0625
rink,1.739,41,0.0976,0.0,0.0732,0.0732,0.0488,0.0244,0.0,0.0,0.2195,0.3902,0.0732
butterfly bench,1.7391,343,0.0496,0.0,0.0058,0.449,0.0962,0.1254,0.0204,0.0029,0.0671,0.0816,0.102
jewelry box,1.7391,34,0.0294,0.0,0.1176,0.4118,0.0,0.0588,0.0,0.0294,0.1471,0.0882,0.1176
bus stop bench,1.7391,1513,0.0529,0.0053,0.0099,0.3966,0.0978,0.0621,0.0,0.0,0.0575,0.1884,0.1295
luggage area,1.7391,103,0.0194,0.0291,0.0388,0.1165,0.0485,0.1068,0.0097,0.0,0.0291,0.4466,0.1553
floatation device,1.7392,106,0.2264,0.1415,0.0566,0.0,0.0283,0.1792,0.0,0.0,0.2925,0.0,0.0755
shred,1.7393,29,0.0345,0.1724,0.0,0.1724,0.1724,0.0345,0.0,0.0,0.3103,0.0,0.1034
advert,1.7395,44,0.1591,0.0682,0.0227,0.0,0.0682,0.2045,0.0,0.0,0.2955,0.0,0.1818
triangle shape,1.7395,82,0.1585,0.0244,0.122,0.0122,0.0244,0.0244,0.0,0.0,0.4024,0.1098,0.122
booster jet,1.7396,54,0.0741,0.037,0.037,0.0,0.0,0.2037,0.0,0.0,0.2037,0.2778,0.1667
taxi van,1.7397,1038,0.0462,0.0299,0.2322,0.0096,0.0289,0.0578,0.0,0.0,0.3844,0.1108,0.1002
showroom,1.74,52,0.0962,0.0192,0.0,0.1731,0.0385,0.1154,0.0,0.0,0.4038,0.0769,0.0769
stone decoration,1.74,155,0.0129,0.0065,0.1935,0.3548,0.0194,0.0323,0.0,0.0,0.1032,0.1613,0.1161
heart design,1.7401,141,0.2553,0.0638,0.0071,0.0567,0.0213,0.0213,0.0213,0.0426,0.3759,0.0,0.1348
salad bowl,1.7401,2251,0.0324,0.0262,0.0182,0.0991,0.0609,0.1279,0.0049,0.0027,0.4696,0.08,0.0782
airport control tower,1.7403,185,0.0703,0.0486,0.0054,0.0919,0.0162,0.0486,0.0,0.0,0.2919,0.3351,0.0919
street sign,1.7404,15979,0.1009,0.0093,0.0394,0.0218,0.3033,0.1275,0.0018,0.0001,0.2893,0.0051,0.1014
neon sign letter,1.7405,186,0.2688,0.2527,0.0376,0.0,0.1129,0.1774,0.0,0.0323,0.1183,0.0,0.0
scallop sauce,1.7405,215,0.2326,0.1302,0.1581,0.2837,0.0186,0.0,0.0,0.0,0.1256,0.0,0.0512
bank,1.7409,386,0.0363,0.0,0.057,0.4119,0.0751,0.0933,0.0,0.0026,0.1192,0.1762,0.0285
table bowl,1.741,897,0.0212,0.029,0.039,0.1728,0.0468,0.1828,0.0,0.0022,0.4091,0.0502,0.0468
produce crate,1.741,442,0.0317,0.0362,0.0362,0.4412,0.1606,0.1448,0.0023,0.0,0.0452,0.0475,0.0543
decker buss,1.741,198,0.298,0.0606,0.0404,0.0,0.1465,0.1515,0.0,0.0,0.2424,0.0,0.0606
vinyl siding,1.7411,73,0.0137,0.0274,0.0822,0.2603,0.0274,0.1918,0.0,0.0,0.274,0.1233,0.0
building roof,1.7413,2186,0.1034,0.0073,0.005,0.312,0.0352,0.0339,0.0,0.0005,0.0828,0.2694,0.1505
travel bus,1.7414,41,0.0976,0.0244,0.0488,0.0244,0.0976,0.2683,0.0,0.0,0.3659,0.0488,0.0244
parking spot,1.7414,602,0.01,0.0066,0.1262,0.015,0.1213,0.0216,0.0,0.0,0.1844,0.3106,0.2043
fire fighter,1.7414,64,0.0781,0.0469,0.2812,0.0625,0.0,0.0938,0.0,0.0,0.1562,0.0,0.2812
artifact,1.7414,98,0.0102,0.0204,0.0816,0.4388,0.0408,0.0714,0.0,0.0,0.1429,0.0918,0.102
point,1.7415,485,0.0701,0.0268,0.0598,0.0701,0.0144,0.0186,0.0021,0.0082,0.3938,0.0784,0.2577
file,1.7416,112,0.0625,0.0179,0.0,0.0357,0.0268,0.0089,0.0089,0.0893,0.1964,0.1607,0.3929
restaurant sign,1.7417,872,0.3819,0.0356,0.1353,0.0195,0.0493,0.0986,0.0023,0.0,0.203,0.0,0.0745
hula hoop,1.7417,48,0.1667,0.0417,0.0417,0.0,0.0833,0.3125,0.0,0.0,0.2708,0.0208,0.0625
baby carriage,1.7419,148,0.1081,0.027,0.0,0.0405,0.0135,0.1419,0.0,0.027,0.1486,0.0743,0.4189
campus,1.7419,27,0.0741,0.0,0.037,0.2963,0.0741,0.0741,0.0,0.0,0.3333,0.037,0.0741
lavender shirt,1.742,311,0.0579,0.0064,0.0,0.0096,0.0,0.1897,0.2733,0.2476,0.164,0.0289,0.0225
dog leash,1.7421,320,0.3094,0.025,0.0031,0.0562,0.0188,0.2344,0.0688,0.0063,0.0344,0.0031,0.2406
pill,1.7422,72,0.0833,0.1111,0.0,0.0833,0.0,0.1806,0.0,0.0278,0.3333,0.0,0.1806
milk carton,1.7422,302,0.1821,0.0927,0.043,0.0166,0.0397,0.2053,0.0199,0.0132,0.3775,0.0066,0.0033
sign reading,1.7423,54,0.2037,0.1111,0.037,0.0,0.0556,0.0741,0.0,0.0,0.2778,0.0,0.2407
traffic sign,1.7425,3221,0.2993,0.0245,0.1074,0.0025,0.0661,0.0742,0.0,0.0,0.2971,0.0115,0.1174
plate pizza,1.7426,459,0.1547,0.0327,0.098,0.1198,0.0131,0.0109,0.0,0.0,0.4031,0.1307,0.037
street light,1.7427,8264,0.172,0.0131,0.1683,0.0,0.0958,0.0045,0.0,0.0,0.2632,0.0461,0.2371
sponsor logo,1.7428,71,0.1549,0.0282,0.0563,0.0,0.1408,0.169,0.0,0.0,0.3662,0.0141,0.0704
hammock,1.7429,104,0.1731,0.0096,0.0,0.3558,0.0865,0.0673,0.0,0.0,0.0481,0.0577,0.2019
