,o1,o2,>,<,typical
6072,cheese,lunch,1,134,<
6073,frisbee,hill,90,343,<
6074,cabinet,vase,472,110,>
6075,label,wood,29,116,<
6076,light,series,41,190,<
6077,cabinet,book,533,110,>
6078,trail,pant,144,11,>
6079,phone,smile,104,34,>
6080,button,guy,76,911,<
6081,t-shirt,bike,50,242,<
6082,bicycle,object,75,31,>
6083,elephant,wood log,150,36,>
6084,camera,vehicle,42,111,<
6085,window,key,688,50,>
6086,guy,rope,118,49,>
6087,sticker,stack,9,258,<
6088,bed,trim,136,23,>
6089,wheel,sheep,7,178,<
6090,collar,book,25,130,<
6091,stack,backpack,32,95,<
6092,orange,truck,327,1004,<
6093,peach,pillow,120,30,>
6094,spot,stack,21,121,<
6095,number,casing,3,130,<
6096,kitten,window,110,33,>
6097,ball,cap,623,240,>
6098,hat,bead,105,19,>
6099,bracelet,flower,30,127,<
6100,pole,pot,127,51,>
6101,tree,grate,211,45,>
6102,sink,glass,853,233,>
6103,salad,crouton,190,12,>
6104,bowl,lettuce,458,191,>
6105,bean,steak,15,85,<
6106,bristle,tooth brush,9,193,<
6107,shed,cow,25,128,<
6108,stone,ear,616,92,>
6109,object,couch,30,206,<
6110,bowl,toaster,20,109,<
6111,sign,tunnel,55,167,<
6112,puppy,eye,509,24,>
6113,pile,stripe,234,78,>
6114,goggle,pair,174,727,<
6115,dog,forehead,110,38,>
6116,smile,jean,13,98,<
6117,helmet,logo,488,202,>
6118,container,strawberry,223,44,>
6119,phone,zipper,111,14,>
6120,court,number,124,4,>
6121,hand,bed,59,738,<
6122,curtain,phone,706,117,>
6123,shoe,building,215,1929,<
6124,whisker,book,30,77,<
6125,library,book,116,23,>
6126,guy,goggle,344,27,>
6127,fridge,towel,253,20,>
6128,photograph,dog,54,167,<
6129,fur,toy,28,80,<
6130,container,desk,23,161,<
6131,produce,bag,113,37,>
6132,truck,shingle,98,9,>
6133,building,reflector,158,10,>
6134,tie,umbrella,86,576,<
6135,meal,container,199,12,>
6136,stripe,sandwich,17,91,<
6137,stabilizer,tree,16,94,<
6138,pole,ear,811,146,>
6139,building,forest,50,285,<
6140,dog,holder,181,38,>
6141,carrot,root,71,30,>
6142,triangle,shirt,47,148,<
6143,post,horn,94,25,>
6144,letter,shelf,5,186,<
6145,banana,curtain,106,398,<
6146,wave,ear,733,17,>
6147,kid,basket,131,16,>
6148,kid,orange,336,69,>
6149,banana,bin,96,300,<
6150,stack,rack,21,94,<
6151,meal,potato,273,15,>
6152,sheep,container,131,37,>
6153,mouse,television,5,101,<
6154,surfer,silhouette,86,29,>
6155,couple,mouth,96,5,>
6156,sofa,orange,95,17,>
6157,beach,sign,318,86,>
6158,roll,dog,31,186,<
6159,strap,carpet,23,112,<
6160,paper,drawer,85,213,<
6161,keyboard,cat,735,1879,<
6162,outlet,knob,24,112,<
6163,finger,sweater,26,212,<
6164,watch,fence,14,232,<
6165,banner,sticker,104,16,>
6166,fabric,dog,149,439,<
6167,pile,giraffe,341,879,<
6168,umbrella,belt,572,14,>
6169,sock,stand,28,163,<
6170,tie,outfit,26,125,<
6171,cup,banner,11,101,<
6172,stool,light,561,202,>
6173,flower,lip,113,17,>
6174,umpire,field,209,488,<
6175,drain,window,36,189,<
6176,cloth,dog,166,483,<
6177,fan,number,190,13,>
6178,field,pole,924,139,>
6179,boot,fence,90,594,<
6180,ship,hat,109,22,>
6181,letter,stop light,20,98,<
6182,chicken,broccoli floret,179,19,>
6183,donut,spot,258,10,>
6184,block,fence,34,81,<
6185,post,day,4,141,<
6186,bride,shirt,145,29,>
6187,automobile,building,26,77,<
6188,hotdog,bracelet,117,2,>
6189,zebra,stone,1172,257,>
6190,cockpit,tree,10,144,<
6191,outlet,tv,6,222,<
6192,train,wind shield,208,16,>
6193,spot,bar,23,166,<
6194,basket,spoon,106,23,>
6195,coat,head,627,141,>
6196,letter,baby,19,415,<
6197,broccoli,spice,87,37,>
6198,container,chef,27,135,<
6199,blanket,ladder,40,127,<
6200,bread,stove,37,87,<
6201,cap,tshirt,18,96,<
6202,donut,pole,166,46,>
6203,bench,stack,134,29,>
6204,object,surfer,21,100,<
6205,pizza,eye glass,128,22,>
6206,wood,rock,757,238,>
6207,bottom,mouth,120,42,>
6208,snow,beanie,743,88,>
6209,object,plane,46,431,<
6210,shirt,pail,115,16,>
6211,window,symbol,288,86,>
6212,trash,truck,69,305,<
6213,backpack,couple,26,167,<
6214,light,jeep,19,196,<
6215,cd,table,23,107,<
6216,pile,elephant,191,956,<
6217,drawer,faucet,301,53,>
6218,bottle,chef,0,112,<
6219,donut,hole,1443,87,>
6220,dock,rope,209,53,>
6221,couple,ear,405,18,>
6222,weed,head,186,69,>
6223,plate,curtain,81,610,<
6224,pole,crowd,73,308,<
6225,board,bottle,586,84,>
6226,glass,bar,139,511,<
6227,bracelet,umbrella,18,710,<
6228,clock,gargoyle,96,22,>
6229,door,toddler,29,73,<
6230,sandwich,watch,128,7,>
6231,guy,flag,472,104,>
6232,cleat,pitcher,7,184,<
6233,worker,shirt,293,81,>
6234,coat,basket,107,27,>
6235,apple,rim,106,34,>
6236,broccoli,plate,2327,5746,<
6237,ball,band,150,23,>
6238,mattress,pile,88,19,>
6239,surf board,day,5,160,<
6240,cake,cap,219,39,>
6241,cow,tie,164,4,>
6242,glass,dessert,94,281,<
6243,field,logo,312,27,>
6244,bowl,biscuit,87,30,>
6245,belt,sleeve,38,101,<
6246,flag,ramp,12,135,<
6247,net,advertisement,116,9,>
6248,wheel,hoodie,27,297,<
6249,shower,door,130,51,>
6250,wheel,stroller,6,234,<
6251,cellphone,computer,14,115,<
6252,glass,chin,189,44,>
6253,leaf,mulch,48,311,<
6254,mud,horse,59,245,<
6255,wave,swimmer,144,39,>
6256,t-shirt,stack,116,24,>
6257,eye,hat,83,1785,<
6258,elephant,crack,172,22,>
6259,building,pant,3028,746,>
6260,shirt,tunnel,7,108,<
6261,knife,dinner,0,103,<
6262,microwave,knob,1746,42,>
6263,tip,skier,1,353,<
6264,slice,skin,95,13,>
6265,sweater,bucket,97,11,>
6266,toe,toilet,4,108,<
6267,foot,catcher,24,183,<
6268,pant,beanie,289,63,>
6269,sign,firetruck,6,109,<
6270,vegetable,zucchini,120,32,>
6271,pillow,bed,1603,18999,<
6272,mountain,sign,2012,425,>
6273,dog,deck,73,202,<
6274,surf board,leaf,136,37,>
6275,level,number,138,1,>
6276,letter,mug,13,362,<
6277,helmet,kite,50,221,<
6278,paper,refrigerator,24,469,<
6279,jacket,helmet,6142,1327,>
6280,baby,bow,306,21,>
6281,letter,cement,10,135,<
6282,bus,chain,135,18,>
6283,logo,advertisement,40,202,<
6284,mirror,vehicle,112,633,<
6285,dog,bucket,422,54,>
6286,pen,pair,67,234,<
6287,sign,bracket,465,49,>
6288,bucket,kid,12,108,<
6289,fridge,jar,209,31,>
6290,shirt,sheep,549,1882,<
6291,lampshade,shirt,19,178,<
6292,pitcher,pizza,39,302,<
6293,buss,window,202,6,>
6294,book,collection,30,156,<
6295,fence,skin,127,12,>
6296,sandal,fence,23,174,<
6297,symbol,tire,9,99,<
6298,bolt,hydrant,13,601,<
6299,catcher,cap,435,48,>
6300,barrier,post,95,25,>
6301,bus,dirt,227,85,>
6302,goggle,arm,23,122,<
6303,racket,banner,46,116,<
6304,vase,camera,80,29,>
6305,stove,burner,653,97,>
6306,tie,groom,13,138,<
6307,pan,cookie,111,11,>
6308,foot,umpire,8,148,<
6309,center,table,191,520,<
6310,child,baby,67,215,<
6311,giraffe,day,165,386,<
6312,cat,guy,40,183,<
6313,driveway,shutter,105,1,>
6314,baby,bowl,229,43,>
6315,stove,pair,83,18,>
6316,pattern,table cloth,35,124,<
6317,tree,hat,10998,1838,>
6318,leaf,wire,153,678,<
6319,building,pane,184,13,>
6320,hand,mouse,286,109,>
6321,tan,cord,104,19,>
6322,napkin,window,50,231,<
6323,shirt,wrist band,2408,112,>
6324,t-shirt,cow,22,119,<
6325,dog,donut,197,38,>
6326,daisy,leaf,103,6,>
6327,frame,helmet,79,31,>
6328,tree,paddle,180,77,>
6329,number,dugout,7,116,<
6330,window,wind shield,21,206,<
6331,light,kite,113,353,<
6332,plant,candle,253,74,>
6333,vehicle,leg,84,30,>
6334,car,animal,144,352,<
6335,range,handle,125,5,>
6336,ear,helmet,6,155,<
6337,cow,something,91,24,>
6338,hotdog,pepper,167,9,>
6339,kite,pack,132,33,>
6340,refrigerator,microwave,1525,119,>
6341,eye,tooth,148,445,<
6342,elephant,wheel,230,35,>
6343,dog,giraffe,18,118,<
6344,lamb,horse,16,97,<
6345,hill,person,103,22,>
6346,handle,keyboard,19,157,<
6347,cup,keyboard,157,986,<
6348,toy,wheel,156,27,>
6349,bag,railing,68,249,<
6350,camera,toilet,31,102,<
6351,bed,cat,2089,756,>
6352,horse,string,158,15,>
6353,ripple,hand,128,41,>
6354,cheese,rack,26,112,<
6355,elephant,collar,118,2,>
6356,hill,ski,989,273,>
6357,flag,outfit,40,118,<
6358,gold,plane,40,96,<
6359,kite,bottom,277,80,>
6360,shoe,banana,90,392,<
6361,ball,dog,256,1666,<
6362,crumb,paper,18,124,<
6363,hill,mane,104,4,>
6364,pizza,car,259,98,>
6365,badge,shirt,55,351,<
6366,tooth,fur,5,110,<
6367,candle,pant,27,139,<
6368,head,hill,27,467,<
6369,glove,motorcyclist,2,113,<
6370,vegetable,handle,245,60,>
6371,shirt,taxi,78,266,<
6372,handler,elephant,19,116,<
6373,spinach,plate,145,598,<
6374,bus,car,16043,3235,>
6375,catcher,sneaker,160,32,>
6376,fire extinguisher,window,41,98,<
6377,building,belt,188,16,>
6378,bubble,bear,156,529,<
6379,wave,tattoo,190,15,>
6380,light,model,41,134,<
6381,cat,tongue,197,35,>
6382,zebra grazing,eye,303,4,>
6383,wave,torso,114,1,>
6384,macaroni,plate,127,314,<
6385,field,sheep grazing,179,22,>
6386,sink,soap,855,36,>
6387,bang,horse,5,98,<
6388,pad,phone,21,126,<
6389,kitchen,glass,700,59,>
6390,target,plane,3,119,<
6391,bus,pedestrian,515,83,>
6392,couch,beer,99,3,>
6393,suit,shirt,3506,938,>
6394,skirt,bike,33,198,<
6395,pair,house,187,440,<
6396,bikini,surfer,37,126,<
6397,cord,television,55,664,<
6398,bed,cat nose,114,0,>
6399,pad,dog,64,261,<
6400,post,barrier,25,95,<
6401,tree,cow grazing,405,83,>
6402,bed,ceiling,438,105,>
6403,tip,giraffe,11,768,<
6404,curtain,logo,161,5,>
6405,tub,bottle,255,30,>
6406,stove,number,124,1,>
6407,key,pair,33,315,<
6408,wheel,surface,30,232,<
6409,bottle,coat,30,342,<
6410,fur,mouth,524,103,>
6411,jacket,basket,350,123,>
6412,paint,letter,782,182,>
6413,hoodie,horse,70,252,<
6414,toddler,stripe,89,27,>
6415,glass,crowd,23,367,<
6416,onion,shirt,60,221,<
6417,jean,day,8,211,<
6418,spoke,bicycle,23,249,<
6419,flag,van,110,360,<
6420,salad,sauce,310,25,>
6421,giraffe,dress,139,17,>
6422,orange,rack,29,82,<
6423,toilet,chrome,172,10,>
6424,sign,illustration,103,14,>
6425,camera,watch,267,32,>
6426,necklace,umbrella,44,571,<
6427,pen,window,46,270,<
6428,ear,counter,5,102,<
6429,railing,ear,162,17,>
6430,car,garbage,334,115,>
6431,collar,flower,77,186,<
6432,horse,tattoo,174,5,>
6433,tongue,hat,23,80,<
6434,trail,boat,104,40,>
6435,wheel,blanket,40,167,<
6436,cow,leaf,3024,651,>
6437,watch,pizza,29,583,<
6438,hole,box,29,312,<
6439,flock,flamingo,109,13,>
6440,tower,flag,602,64,>
6441,dress,spot,189,37,>
6442,gate,bird,101,32,>
6443,knob,bunch,8,95,<
6444,comforter,head board,92,20,>
6445,sign,event,19,91,<
6446,mouth,pair,66,628,<
6447,rose,cat,38,93,<
6448,wire,cake,18,87,<
6449,horse,tape,204,10,>
6450,train,column,537,110,>
6451,mushroom,board,21,88,<
6452,eye,doll,12,476,<
6453,ring,sleeve,16,123,<
6454,smile,hat,68,175,<
6455,hotdog,stripe,92,29,>
6456,wave,canoe,46,129,<
6457,boat,base,186,66,>
6458,tie,bracelet,297,33,>
6459,butter,bowl,17,209,<
6460,plate,smile,96,36,>
6461,pole,photograph,14,113,<
6462,object,bench,73,372,<
6463,divider,window,190,65,>
6464,bear,whisker,127,7,>
6465,holder,toilet,29,456,<
6466,house,brick,614,176,>
6467,screw,cat,0,331,<
6468,helmet,ear,155,6,>
6469,table,base,504,164,>
6470,elephant,mirror,121,43,>
6471,pillow,blanket,1839,6397,<
6472,pepper,meal,2,160,<
6473,ramp,bike,126,34,>
6474,feather,cat,89,365,<
6475,dial,stove,9,170,<
6476,shuttle,plane,38,91,<
6477,hat,carriage,33,567,<
6478,bench,garbage,296,49,>
6479,horse,hand,1800,236,>
6480,truck,balcony,212,60,>
6481,bike,box,301,81,>
6482,baby,dot,322,6,>
6483,cabinet,dial,134,2,>
6484,flower,number,555,130,>
6485,rose,pink,89,35,>
6486,collar,boat,3,121,<
6487,label,scissors,12,122,<
6488,forehead,horse,15,134,<
6489,hand,eyebrow,374,10,>
6490,rose,cup,87,30,>
6491,sedan,light,196,30,>
6492,portion,animal,37,100,<
6493,shirt,decal,120,13,>
6494,napkin,handle,272,47,>
6495,pizza,herb,526,56,>
6496,fence,handle,319,21,>
6497,bed,container,145,20,>
6498,guy,post,236,59,>
6499,pad,batter,6,99,<
6500,building,archway,461,149,>
6501,house,glove,149,29,>
6502,fence,wrinkle,115,11,>
6503,bird,knob,102,4,>
6504,rail,pole,545,174,>
6505,light,photograph,32,235,<
6506,bike,horse,182,432,<
6507,plate,seed,577,79,>
6508,tie,handkerchief,170,6,>
6509,crowd,bat,209,55,>
6510,kitchen,container,446,12,>
6511,train,ladder,708,75,>
6512,net,catcher,180,17,>
6513,fish,bag,11,92,<
6514,computer,telephone,336,47,>
6515,utensil,kitchen,10,190,<
6516,pole,hood,96,40,>
6517,handle,freezer,8,95,<
6518,wheel,bench,92,548,<
6519,cheese,hole,91,35,>
6520,shirt,beanie,215,66,>
6521,leg,railing,28,91,<
6522,ceiling,bed,105,438,<
6523,bread,orange,200,80,>
6524,chrome,car,22,81,<
6525,mountain,number,532,24,>
6526,symbol,flag,24,108,<
6527,knife,copper,108,7,>
6528,banana,blueberry,207,36,>
6529,lamp,ear,164,15,>
6530,name,door,57,135,<
6531,entry way,tree,32,87,<
6532,speaker,printer,21,147,<
6533,dessert,chocolate,181,31,>
6534,box,fridge,60,328,<
6535,ball,ear,300,77,>
6536,surfer,day,26,472,<
6537,clothe,button,87,15,>
6538,phone,monitor,57,572,<
6539,pasture,sheep,802,94,>
6540,twig,dog,39,176,<
6541,hotel,light,99,13,>
6542,spot,meat,14,177,<
6543,mouth,hat,81,778,<
6544,mouse,carpet,12,129,<
6545,shirt,coffee,144,49,>
6546,center,slice,29,116,<
6547,bike,hat,1611,202,>
6548,day time,train,143,2,>
6549,sign,brush,28,75,<
6550,kitchen,jean,168,25,>
6551,bird,terrain,14,101,<
6552,sofa,pillow,3205,256,>
6553,knife,bunch,32,120,<
6554,knife,watch,204,16,>
6555,tractor,leaf,106,8,>
6556,shoe,skating,1,112,<
6557,pool,flower,134,6,>
6558,clothing,head,103,20,>
6559,pant,sticker,213,10,>
6560,flower,pizza,31,531,<
6561,pillar,head,104,13,>
6562,tent,ear,90,11,>
6563,fence,design,182,70,>
6564,drawer,bed,56,850,<
6565,icing,pastry,27,104,<
6566,train,sign,13881,638,>
6567,glove,batter,130,1684,<
6568,pond,rock,381,42,>
6569,frame,leg,149,43,>
6570,finger,orange,40,109,<
6571,pile,desk,23,159,<
6572,bagel,blueberry,128,2,>
6573,hat,crowd,179,1386,<
6574,harness,ear,191,14,>
6575,shirt,level,18,128,<
6576,shirt,umbrella,3851,10956,<
6577,tree,vent,317,34,>
6578,display,bench,23,121,<
6579,boot,truck,12,169,<
6580,device,couch,26,81,<
6581,rider,jacket,298,93,>
6582,sink,knife,162,44,>
6583,tree,hand,5083,1024,>
6584,tent,building,162,469,<
6585,cd,keyboard,31,180,<
6586,crowd,purse,128,32,>
6587,plant,mug,111,47,>
6588,elephant,outfit,415,94,>
6589,cat,armrest,139,59,>
6590,jacket,sleeve,338,105,>
6591,light,mat,45,178,<
6592,wii,sock,92,13,>
6593,refrigerator,tile,605,146,>
6594,controller,button,951,48,>
6595,clock,blind,92,338,<
6596,handle,appliance,9,99,<
6597,soda,straw,131,19,>
6598,building,ear,982,51,>
6599,glass,skirt,83,299,<
6600,dog,zipper,348,18,>
6601,tan,arm,140,57,>
6602,branch,bark,207,56,>
6603,plane,tail end,182,8,>
6604,toddler,glass,138,27,>
6605,lunch,bowl,150,1,>
6606,antenna,truck,19,112,<
6607,flame,window,13,126,<
6608,rust,toilet,6,157,<
6609,collar,paper,33,96,<
6610,hand,pole,341,967,<
6611,pizza,leaf,1960,126,>
6612,tshirt,tennis,2,116,<
6613,hand,doll,50,224,<
6614,beach,shoe,593,42,>
6615,controller,jean,78,244,<
6616,bottom,hill,69,235,<
6617,suit,plant,190,44,>
6618,patch,wood,79,231,<
6619,collection,vase,169,34,>
6620,sock,dog,62,625,<
6621,car,seat,774,314,>
6622,nail polish,hand,9,145,<
6623,hat,carrot,131,36,>
6624,deer,rock,40,103,<
6625,crosswalk,bicycle,174,58,>
6626,chest,leaf,146,37,>
6627,pile,pair,354,124,>
6628,sandwich,bread,3240,746,>
6629,mirror,cord,279,36,>
6630,camera,face,221,92,>
6631,lamp,table,1168,3323,<
6632,walkway,pant,224,42,>
6633,book,ball,143,23,>
6634,kid,hole,129,5,>
6635,tree,bolt,838,22,>
6636,television,pizza,12,145,<
6637,logo,runway,13,127,<
6638,bowl,button,528,74,>
6639,window,traffic,61,383,<
6640,bowl,ketchup,148,33,>
6641,column,elephant,16,137,<
6642,display,cabinet,27,110,<
6643,cow,livestock,39,183,<
6644,poster,key,262,4,>
6645,pant,bottle,811,76,>
6646,pier,post,116,20,>
6647,mouth,foot,15,142,<
6648,fruit,string,76,24,>
6649,orange,desk,38,121,<
6650,window,doorknob,177,12,>
6651,scarf,eye,462,28,>
6652,smoke,wheel,256,39,>
6653,cap,kid,61,640,<
6654,patch,bus,70,313,<
6655,house,tail,135,35,>
6656,orange,meal,2,110,<
6657,toilet,spot,311,33,>
6658,chest,eye,162,12,>
6659,car,shutter,141,36,>
6660,cat,grain,109,7,>
6661,burner,stove,97,653,<
6662,bottom,skater,32,161,<
6663,monitor,office,7,156,<
6664,net,helmet,369,25,>
6665,leg,track,27,133,<
6666,animal,light,451,127,>
6667,beak,crane,5,111,<
6668,coat,statue,37,161,<
6669,kid,person,151,31,>
6670,t-shirt,strap,164,17,>
6671,jersey,umpire,140,445,<
6672,letter,container,39,471,<
6673,orange,kid,69,336,<
6674,spot,tie,19,267,<
6675,cable,curtain,8,104,<
6676,ring,design,35,84,<
6677,building,mouth,239,19,>
6678,mouse,sweater,11,139,<
6679,cake,crumb,836,85,>
6680,cone,guy,32,393,<
6681,pipe,bicycle,30,86,<
6682,suite,tie,102,11,>
6683,kitchen,jacket,83,20,>
6684,head light,bike,11,159,<
6685,paper,microwave,48,228,<
6686,landscape,cow,230,58,>
6687,athlete,shoe,131,3,>
6688,lamp,chandelier,104,276,<
6689,face,toy,41,120,<
6690,bush,tile,84,36,>
6691,table,bed,268,2570,<
6692,pole,tarp,54,213,<
6693,cpu,keyboard,163,29,>
6694,pillow,head board,164,900,<
6695,bicycle,tan,137,58,>
6696,light,couch,173,1806,<
6697,belly,cow,53,389,<
6698,connector,sign,17,94,<
6699,cat,bell,741,7,>
6700,donut,logo,443,42,>
6701,key,cellphone,23,318,<
6702,bottle,cooler,31,178,<
6703,wheel,cake,22,149,<
6704,van,door,492,126,>
6705,hat,bed,34,362,<
6706,design,sheet,51,125,<
6707,knob,dog,38,542,<
6708,strap,wood,26,104,<
6709,machinery,donut,95,5,>
6710,bike,baby,115,33,>
6711,tooth,rock,43,148,<
6712,sheep,day,24,369,<
6713,girl,banana,36,101,<
6714,television,basket,144,12,>
6715,shirt,barrier,83,426,<
6716,ceiling,hat,104,40,>
6717,toaster,drawer,26,80,<
6718,blind,bottle,273,15,>
6719,shirt,note,139,23,>
6720,bed,phone,1223,82,>
6721,spot,dirt,134,757,<
6722,button,coffee maker,16,84,<
6723,shirt,icing,196,32,>
6724,elephant,chain,1818,170,>
6725,bridge,graffiti,185,25,>
6726,tip,apple,8,366,<
6727,flower,tooth,25,87,<
6728,arrow,suit,12,91,<
6729,lamp,window,1362,4251,<
6730,suit case,handle,309,10,>
6731,fork,desert,26,107,<
6732,plate,tine,223,12,>
6733,toilet,towel,5038,1016,>
6734,kite,america,25,140,<
6735,leaf,couch,21,565,<
6736,light,mannequin,57,164,<
6737,giraffe,glass,595,87,>
6738,ear,sheep,249,9738,<
6739,bit,tree,58,163,<
6740,sandwich,bag,359,126,>
6741,paint,elephant,50,227,<
6742,kettle,knob,107,43,>
6743,key,flower,19,312,<
6744,roof,mountain,85,499,<
6745,blanket,collar,388,10,>
6746,switch,shelf,6,162,<
6747,chili,dog,19,183,<
6748,shirt,pony tail,417,175,>
6749,sign,dock,26,84,<
6750,latch,luggage,7,115,<
6751,pair,snow board,75,275,<
6752,brick,apron,15,106,<
6753,phone,ring,1000,78,>
6754,trash can,tree,42,375,<
6755,hat,vegetation,15,115,<
6756,body,arm,201,32,>
6757,number,awning,26,250,<
6758,locomotive,leaf,126,7,>
6759,rock,panda,36,168,<
6760,leaf,couple,110,376,<
6761,pen,hand,71,251,<
6762,coat,spectator,33,116,<
6763,stem,umbrella,8,108,<
6764,boot,jockey,19,192,<
6765,ear,stack,12,238,<
6766,bear,lip,138,21,>
6767,label,bottle,188,1338,<
6768,trash,sticker,88,15,>
6769,point,bird,16,164,<
6770,coat,snow,2528,6291,<
6771,vent,curtain,3,199,<
6772,pepperoni,plate,200,804,<
6773,elephant,tip,787,14,>
6774,refrigerator,car,133,9,>
6775,trim,building,128,490,<
6776,sandwich,onion,989,33,>
6777,fixture,guy,17,101,<
6778,shirt,hut,37,89,<
6779,camera,couple,37,101,<
6780,kid,flag,241,91,>
6781,giraffe,jaw,145,6,>
6782,strap,snow,132,731,<
6783,toilet,camera,102,31,>
6784,plane,spot,241,37,>
6785,cow grazing,hill,9,116,<
6786,pole,horn,156,62,>
6787,pair,watch,543,116,>
6788,light,string,107,253,<
6789,blind,slat,99,3,>
6790,dog,straw,499,98,>
6791,ear,tshirt,2,107,<
6792,pelican,duck,163,9,>
6793,candle,plant,74,253,<
6794,door,plane,138,3337,<
6795,jacket,mug,109,2,>
6796,rug,phone,247,15,>
6797,ribbon,elephant,22,118,<
6798,tail,ripple,33,114,<
6799,head,pant,275,1663,<
6800,pedestrian,bike,36,155,<
6801,stump,tree,52,287,<
6802,tree,root,107,19,>
6803,fence,train,1203,3649,<
6804,board,umbrella,138,332,<
6805,table,cabbage,114,46,>
6806,plug,box,8,99,<
6807,glove,rider,16,232,<
6808,plate,spot,2026,101,>
6809,ear,surfer,1,264,<
6810,zipper,pant,16,175,<
6811,wave,clothe,88,32,>
6812,dog,tip,1166,65,>
6813,woman,eye,122,31,>
6814,plate,hoodie,19,103,<
6815,bus,cone,427,33,>
6816,stack,mug,173,66,>
6817,note,key,101,30,>
6818,skate boarder,helmet,90,10,>
6819,book,wood,357,1158,<
6820,chest,ear,108,34,>
6821,microwave,display,243,9,>
6822,mousepad,desk,25,124,<
6823,label,hand,44,238,<
6824,button,ball,27,87,<
6825,dog nose,hat,2,152,<
6826,table,piano,47,113,<
6827,body,pair,142,52,>
6828,stall,toilet,106,35,>
6829,chain,dirt,52,137,<
6830,helmet,catcher,680,4723,<
6831,helmet,string,8,98,<
6832,handle,faucet,85,246,<
6833,railing,post,217,59,>
6834,jean,bowl,149,55,>
6835,guy,cup,554,26,>
6836,rock,cliff,120,426,<
6837,horse,door,1042,178,>
6838,snow,beach,43,118,<
6839,box,vegetable,101,242,<
6840,chain,jean,56,132,<
6841,label,clock,62,217,<
6842,napkin,hole,135,10,>
6843,ridge,elephant,13,105,<
6844,ladder,giraffe,28,148,<
6845,dolphin,boat,22,94,<
6846,tissue,dog,24,119,<
6847,window,pot,1008,362,>
6848,spinach,sandwich,11,148,<
6849,shoe,box,189,481,<
6850,arm,stair,27,96,<
6851,arrow,bicycle,42,253,<
6852,shirt,outlet,607,14,>
6853,display,number,265,26,>
6854,building,garbage,295,53,>
6855,sticker,bike,26,248,<
6856,leg,sneaker,363,96,>
6857,tower,beach,23,78,<
6858,table,necklace,516,85,>
6859,feather,hat,36,188,<
6860,phone,blind,41,132,<
6861,plate,coffee,599,172,>
6862,bush,cattle,29,83,<
6863,bracelet,table,23,525,<
6864,backpack,couch,21,106,<
6865,wheel,table,110,457,<
6866,keyboard,animal,113,25,>
6867,tent,bottle,98,8,>
6868,stove,cooker,121,23,>
6869,sticker,glass,90,355,<
6870,shirt,faucet,320,43,>
6871,ceiling,umbrella,146,62,>
6872,poster,curtain,37,288,<
6873,coat,fur,183,31,>
6874,box,microwave,84,408,<
6875,truck,shoe,603,160,>
6876,holder,dog,38,181,<
6877,jet,door,328,26,>
6878,symbol,pant,16,122,<
6879,string,flag,165,41,>
